Protein_ID,CYTOSOL,ER,GA,LYSOSOME,MITOCHONDRION,NUCLEUS/CHROMATIN,PEROXISOME,PM,PROTEASOME,RIBOSOME,markers,score,pred,FDR,qvalue
P61081,0.8431323766708374,0.0041694073006510735,0.0005934725631959736,0.004489564336836338,0.028833379969000816,0.0049714501947164536,0.0212080217897892,0.0023155147209763527,0.08911943435668945,0.0011673698900267482,CYTOSOL,0.8431323766708374,CYTOSOL,0.0,0.0
Q9GZY6,0.032584939152002335,0.02766288071870804,0.0021814766805619,0.024438828229904175,0.025605162605643272,0.029201479628682137,0.013896380551159382,0.8414101600646973,0.0010802343022078276,0.0019384311744943261,PM,0.8414101600646973,PM,0.0,0.0
Q9Y5J7,0.00011996065586572513,0.0003802858991548419,0.00011745879601221532,0.1541540026664734,0.8406612277030945,2.082608625642024e-05,3.2434614695375785e-05,0.004430264700204134,5.011991015635431e-05,3.335173096274957e-05,MITOCHONDRION,0.8406612277030945,MITOCHONDRION,0.0,0.0
P20618,0.0025625466369092464,0.00043431148515082896,0.000537698098924011,6.313312769634649e-05,0.00028593692695721984,0.13577549159526825,0.0008822988020256162,0.0002922597050201148,0.8396772146224976,0.019488932564854622,PROTEASOME,0.8396772146224976,PROTEASOME,0.0,0.0
P23368,0.0071924603544175625,0.00016354193212464452,0.0009746429859660566,0.007206064648926258,0.837017834186554,0.0068915714509785175,0.00036846980219706893,0.13639982044696808,0.002721464028581977,0.001064047683030367,MITOCHONDRION,0.837017834186554,MITOCHONDRION,0.0,0.0
P26572,0.00013522083463612944,0.003442749148234725,0.8354599475860596,2.548730481066741e-05,0.0005500794504769146,0.00010876299347728491,0.0011160093126818538,9.012426744448021e-05,0.01631881482899189,0.1427527815103531,GA,0.8354599475860596,GA,0.0,0.0
P28070,0.002825377508997917,0.00042781891534104943,0.0005273591377772391,7.081522926455364e-05,0.0003286299470346421,0.14354169368743896,0.0008696859586052597,0.000287961564026773,0.8330621123313904,0.018058720976114273,PROTEASOME,0.8330621123313904,PROTEASOME,0.0,0.0
O76031,0.009668583050370216,0.00019717022951226681,0.0009391030762344599,0.007909560576081276,0.8322337865829468,0.007167826872318983,0.0004665125743485987,0.13729336857795715,0.0030015050433576107,0.0011225768830627203,MITOCHONDRION,0.8322337865829468,MITOCHONDRION,0.0,0.0
P39656,0.005026315338909626,0.8287151455879211,0.004499166272580624,0.008000165224075317,0.0014393035089597106,0.003465188667178154,0.05648856982588768,0.0876094326376915,0.0021835055667907,0.002573284087702632,ER,0.8287151455879211,ER,0.0,0.0
Q03188,0.006326202768832445,5.0835154979722574e-05,0.00012362223060335964,0.00026026542764157057,0.008161733858287334,0.8283189535140991,0.0005360658979043365,0.143108531832695,0.012318257242441177,0.0007955998298712075,NUCLEUS/CHROMATIN,0.8283189535140991,NUCLEUS/CHROMATIN,0.0,0.0
Q9H488,0.007016055751591921,0.8275027275085449,0.009822865016758442,0.01535381842404604,0.0021517430432140827,0.004095484036952257,0.07489106804132462,0.05130067095160484,0.003467798000201583,0.00439762556925416,ER,0.8275027275085449,ER,0.0,0.0
Q6P1M0,0.005914463195949793,0.8262313604354858,0.004474448971450329,0.00650920532643795,0.001576544949784875,0.0040663606487214565,0.06659433990716934,0.07902031391859055,0.002574260113760829,0.0030387728475034237,ER,0.8262313604354858,ER,0.0,0.0
Q8TCJ2,0.0046584648080170155,0.8256834149360657,0.0031642441172152758,0.00676591694355011,0.0013524923706427217,0.002843826310709119,0.037212349474430084,0.11488108336925507,0.001841619610786438,0.00159670680295676,ER,0.8256834149360657,ER,0.0,0.0
P21912,0.007857322692871094,0.00012040261208312586,0.001090831239707768,0.007980608381330967,0.8210933804512024,0.010917721316218376,0.00045300903730094433,0.1455642431974411,0.0036635813303291798,0.0012587696546688676,MITOCHONDRION,0.8210933804512024,MITOCHONDRION,0.0,0.0
P15289,0.002089743735268712,0.0008908776799216866,0.0021098991855978966,0.8204051852226257,0.05599118024110794,0.0012618799228221178,0.0010243026772513986,0.1148727536201477,0.0010651713237166405,0.0002890495816245675,LYSOSOME,0.8204051852226257,LYSOSOME,0.0,0.0
P07339,0.0027979917358607054,0.0006821129936724901,0.0027823003474622965,0.8195382356643677,0.09433859586715698,0.0015381736448034644,0.0013806408969685435,0.07501530647277832,0.0014225482009351254,0.0005041029653511941,LYSOSOME,0.8195382356643677,LYSOSOME,0.0,0.0
P46199,0.012332105077803135,0.00023466674610972404,0.0009096545982174575,0.008823336102068424,0.8175134062767029,0.007134495303034782,0.0005434282356873155,0.14814330637454987,0.003247721353545785,0.0011179224820807576,MITOCHONDRION,0.8175134062767029,MITOCHONDRION,0.0,0.0
P53985,0.021543633192777634,0.02010897919535637,0.000665054889395833,0.02541372738778591,0.07189707458019257,0.0408446379005909,0.00664963573217392,0.8067516684532166,0.004918260965496302,0.0012072963872924447,PM,0.8067516684532166,PM,0.0,0.0
O60762,0.006382450461387634,0.8056455850601196,0.005378982052206993,0.007894864305853844,0.001732427510432899,0.004419541452080011,0.07384258508682251,0.08837339282035828,0.002829994773492217,0.0034999551717191935,ER,0.8056455850601196,ER,0.0,0.0
Q9Y580,0.01611841842532158,0.006996388081461191,0.0074728564359247684,0.006258330307900906,0.015786129981279373,0.8044309020042419,0.010836368426680565,0.018626902252435684,0.07637397199869156,0.037099745124578476,NUCLEUS/CHROMATIN,0.8044309020042419,NUCLEUS/CHROMATIN,0.0,0.0
O95169-3,0.030181391164660454,0.00020208406203892082,0.0008852413739077747,0.0035570692270994186,0.8037245273590088,0.028875574469566345,0.0011516131926327944,0.12143214792013168,0.007574976421892643,0.0024153641425073147,MITOCHONDRION,0.8037245273590088,MITOCHONDRION,0.0,0.0
O75127,0.0070973956026136875,4.9246824346482754e-05,0.000436856847954914,0.002237043110653758,0.8032546043395996,0.009398030117154121,0.00020165044406894594,0.17418675124645233,0.0024265428073704243,0.0007119125220924616,MITOCHONDRION,0.8032546043395996,MITOCHONDRION,0.0,0.0
P50454,0.0014305306831374764,0.8027707934379578,0.01852094568312168,0.01575695164501667,0.004906195681542158,0.0025197973009198904,0.09695179760456085,0.0530809611082077,0.001482715248130262,0.002579344902187586,ER,0.8027707934379578,ER,0.0,0.0
O95470,0.005860345438122749,0.8026614189147949,0.0038794849533587694,0.005519481375813484,0.0011504365829750896,0.0035652443766593933,0.09866555035114288,0.0735371857881546,0.0022518052719533443,0.002909104572609067,ER,0.8026614189147949,ER,0.0,0.0
Q9BS26,0.0004919181810691953,0.8022139072418213,0.09622867405414581,0.017162641510367393,0.005813036113977432,0.00201817462220788,0.031002333387732506,0.03992018103599548,0.0011016653152182698,0.004047363996505737,ER,0.8022139072418213,ER,0.0,0.0
P15848,0.011621194891631603,0.002600515726953745,0.0007772803073748946,0.7965611219406128,0.16964347660541534,0.005783257074654102,0.005360380746424198,0.005091237369924784,0.0017710112733766437,0.0007905683596618474,LYSOSOME,0.7965611219406128,LYSOSOME,0.0,0.0
P13667,0.0013306395849213004,0.7960891723632812,0.006765582598745823,0.007163248024880886,0.002496801083907485,0.0016048746183514595,0.16007760167121887,0.021856654435396194,0.0009583377977833152,0.001657023443840444,ER,0.7960891723632812,ER,0.0,0.0
Q2NL82,0.0025345226749777794,0.0008051658514887094,0.0007520242943428457,0.0002891849144361913,0.0007640225230716169,0.7934178113937378,0.001385208684951067,0.0015573666896671057,0.18191787600517273,0.016576824709773064,NUCLEUS/CHROMATIN,0.7934178113937378,NUCLEUS/CHROMATIN,0.0,0.0
O60563,0.003779629012569785,0.00262266187928617,0.0016753898235037923,0.0004425045335665345,0.0008904867572709918,0.7919625043869019,0.005267987959086895,0.0025958644691854715,0.18219776451587677,0.008565221913158894,NUCLEUS/CHROMATIN,0.7919625043869019,NUCLEUS/CHROMATIN,0.0,0.0
P17050,0.009372249245643616,0.0013733491068705916,0.0001816817093640566,0.7907621264457703,0.19049176573753357,0.0025277070235460997,0.0028805567417293787,0.0013010987313464284,0.0008522740681655705,0.0002570993092376739,LYSOSOME,0.7907621264457703,LYSOSOME,0.0,0.0
Q5JRA6,0.006416219286620617,0.7879360318183899,0.006081660743802786,0.008268957026302814,0.0012507775099948049,0.0034949113614857197,0.12510235607624054,0.05497760325670242,0.002621469786390662,0.0038500381633639336,ER,0.7879360318183899,ER,0.0,0.0
O75354-2,0.0016832828987389803,0.07629052549600601,0.7862818241119385,0.024334842339158058,0.009723498485982418,0.007189672440290451,0.0099263284355402,0.03326839953660965,0.016732199117541313,0.03456950560212135,GA,0.7862818241119385,GA,0.0,0.0
P16070-18,0.020730165764689445,0.024354955181479454,0.0002918280952144414,0.03105834871530533,0.08507756143808365,0.04649265483021736,0.006493324413895607,0.7815089821815491,0.0032186927273869514,0.0007734735845588148,PM,0.7815089821815491,PM,0.0,0.0
Q7Z2K8,0.019485032185912132,0.026347942650318146,0.0005635968409478664,0.03639465570449829,0.08926180750131607,0.03598526120185852,0.006665275432169437,0.780543863773346,0.0036864725407212973,0.001066103344783187,PM,0.780543863773346,PM,0.0,0.0
O00754,0.0028755348175764084,0.0007286910549737513,0.0025156186893582344,0.7799227833747864,0.10241640359163284,0.0016967119881883264,0.0011130751809105277,0.10687678307294846,0.0014231175882741809,0.0004312109376769513,LYSOSOME,0.7799227833747864,LYSOSOME,0.0,0.0
P15586,0.0025446005165576935,0.0010643730638548732,0.003204077947884798,0.7760094404220581,0.07352117449045181,0.001810591435059905,0.001192367053590715,0.13871897757053375,0.0014896481297910213,0.00044485912076197565,LYSOSOME,0.7760094404220581,LYSOSOME,0.0,0.0
P30101,0.0015564579516649246,0.7748357653617859,0.008818056434392929,0.007018024567514658,0.0028329368215054274,0.00218735309317708,0.17367124557495117,0.025606738403439522,0.001236137468367815,0.002237445442005992,ER,0.7748357653617859,ER,0.0,0.0
Q8NBL1,0.0011886544525623322,0.7708224058151245,0.008243806660175323,0.0031283872667700052,0.0019198248628526926,0.0019172067986801267,0.182978093624115,0.026876699179410934,0.0010396980214864016,0.0018852830398827791,ER,0.7708224058151245,ER,0.0,0.0
P60468,0.04371463507413864,0.7692796587944031,0.0001904050586745143,0.004842632915824652,0.005424262024462223,0.006545552052557468,0.07090455293655396,0.0978318452835083,0.00012426351895555854,0.0011422766838222742,ER,0.7692796587944031,ER,0.0,0.0
Q969N2-5,0.0008497634553350508,0.7679031491279602,0.002680310280993581,0.0016183860134333372,0.0009913318790495396,0.0012393657816573977,0.20989170670509338,0.013171150349080563,0.0005924621946178377,0.001062466180883348,ER,0.7679031491279602,ER,0.0,0.0
P35222,0.019043147563934326,0.019445374608039856,0.0004258012631908059,0.03581826388835907,0.11685848236083984,0.0316636860370636,0.005155656021088362,0.7675538063049316,0.003172939410433173,0.0008628122741356492,PM,0.7675538063049316,PM,0.0,0.0
Q9Y5L4,0.004555554129183292,0.00021721719531342387,0.0021476957481354475,0.09202288836240768,0.76678466796875,0.0036527542397379875,0.0004239898407831788,0.12696315348148346,0.002415140625089407,0.0008170541259460151,MITOCHONDRION,0.76678466796875,MITOCHONDRION,0.0,0.0
Q15293,0.0017436392372474074,0.7620545625686646,0.011776014231145382,0.014230611734092236,0.00215700245462358,0.002267048927024007,0.0472310446202755,0.15248557925224304,0.0020821692887693644,0.0039724325761199,ER,0.7620545625686646,ER,0.0,0.0
Q7Z4H8,0.0016249038744717836,0.7604954242706299,0.005609814543277025,0.006503080949187279,0.002464774763211608,0.0015777236549183726,0.19947047531604767,0.01971292309463024,0.0009948399383574724,0.0015460674185305834,ER,0.7604954242706299,ER,0.0,0.0
Q8NBJ5,0.0015951103996485472,0.758648157119751,0.01753351092338562,0.017818313091993332,0.005685578100383282,0.002608790760859847,0.10596120357513428,0.08635158091783524,0.0015723916003480554,0.0022253687493503094,ER,0.758648157119751,ER,0.0,0.0
P10586-2,0.001621320960111916,0.19222193956375122,0.005454051773995161,0.009093711152672768,0.007810594514012337,0.004723677411675453,0.018956942483782768,0.7570605874061584,0.0022661297116428614,0.0007910516578704119,PM,0.7570605874061584,PM,0.0,0.0
O60911,0.00343697564676404,0.0021325103007256985,0.007678666152060032,0.7476195096969604,0.06931138783693314,0.002918762620538473,0.0022744054440408945,0.1608952134847641,0.0027790640015155077,0.000953422044403851,LYSOSOME,0.7476195096969604,LYSOSOME,0.0,0.0
P09110,0.004073197953402996,0.24198018014431,0.000302336789900437,0.0014015339547768235,0.00018174570868723094,0.0018637579632923007,0.7463839054107666,0.0010031367419287562,0.0008670850656926632,0.0019431131659075618,PEROXISOME,0.7463839054107666,PEROXISOME,0.0,0.0
Q8TC12,0.0013369403313845396,0.7395586967468262,0.0033250984270125628,0.0014664944028481841,0.0012619146145880222,0.00195814180187881,0.2299698144197464,0.01869860477745533,0.0009059935109689832,0.001518162665888667,ER,0.7395586967468262,ER,0.0,0.0
O60476,0.0005401932867243886,0.005965673364698887,0.7329099178314209,0.00011166718468302861,0.002334083430469036,0.000464703916804865,0.002791325794532895,0.00028842405299656093,0.037799518555402756,0.21679452061653137,GA,0.7329099178314209,GA,0.0,0.0
P16278-3,0.003762685926631093,0.0008754804730415344,0.00379333458840847,0.7288601994514465,0.13533280789852142,0.00238044373691082,0.0015132096596062183,0.12073899060487747,0.0020450162701308727,0.0006978533929213881,LYSOSOME,0.7288601994514465,LYSOSOME,0.0,0.0
Q9H845,0.005803621839731932,9.446972399018705e-05,0.0007575195631943643,0.009448274038732052,0.7235706448554993,0.005495329853147268,0.0002985507308039814,0.2518916726112366,0.0020516880322247744,0.0005882898694835603,MITOCHONDRION,0.7235706448554993,MITOCHONDRION,0.0,0.0
Q9ULK5,0.022108621895313263,0.07450029253959656,0.001869002589955926,0.06432201713323593,0.056311238557100296,0.03859191760420799,0.014683345332741737,0.7191361784934998,0.006115388590842485,0.0023620030842721462,PM,0.7191361784934998,PM,0.0,0.0
Q14573,0.005230962298810482,0.716019868850708,0.0005556110991165042,0.0023009891156107187,0.0018548943335190415,0.01003723219037056,0.021063581109046936,0.2410459667444229,0.00013894180301576853,0.00175206339918077,ER,0.716019868850708,ER,0.0,0.0
Q9P0I2,0.006642106920480728,0.715836226940155,0.003984665498137474,0.0050627244636416435,0.0008661936153657734,0.003107397584244609,0.22655323147773743,0.03189004212617874,0.0021584585774689913,0.0038989160675555468,ER,0.715836226940155,ER,0.0,0.0
Q643R3,0.01302233338356018,0.7147616744041443,0.007161050569266081,0.010228069499135017,0.0025786494370549917,0.006854935083538294,0.17623957991600037,0.05792169272899628,0.0047653135843575,0.0064667402766644955,ER,0.7147616744041443,ER,0.0,0.0
Q8N5M9,0.0014773586299270391,0.7140753269195557,0.0045582810416817665,0.003104768693447113,0.0007282862206920981,0.001001346274279058,0.2507695257663727,0.01957048289477825,0.0009818731341511011,0.0037327869795262814,ER,0.7140753269195557,ER,0.0,0.0
Q12797,0.0008853640174493194,0.7070807814598083,0.002443652367219329,0.0016235752264037728,0.0009225716930814087,0.001158272149041295,0.27128866314888,0.013033771887421608,0.0005813262541778386,0.0009819695260375738,ER,0.7070807814598083,ER,0.0,0.0
O14786,0.015030576847493649,0.1607545167207718,0.0172942653298378,0.03260675445199013,0.014658735133707523,0.016231350600719452,0.022567398846149445,0.7055067420005798,0.010367359966039658,0.004982275422662497,PM,0.7055067420005798,PM,0.0,0.0
Q92820,0.010209796018898487,0.0011389247374609113,0.00019033033458981663,0.7014728784561157,0.27782419323921204,0.003376038745045662,0.0023378203622996807,0.0021345107816159725,0.0010370691306889057,0.00027841352857649326,LYSOSOME,0.7014728784561157,LYSOSOME,0.0,0.0
P27824,0.0008937724051065743,0.7001549005508423,0.002089180052280426,0.0010868514655157924,0.0007815914577804506,0.001139420666731894,0.28090134263038635,0.011500369757413864,0.0005489332252182066,0.0009035536204464734,ER,0.7001549005508423,ER,0.0,0.0
P35221,0.029685888439416885,0.020328406244516373,0.0011426652781665325,0.03467097878456116,0.1499750167131424,0.050042495131492615,0.008231216110289097,0.6966838240623474,0.007069568615406752,0.002169999061152339,PM,0.6966838240623474,PM,0.0,0.0
Q9Y5J9,0.0013578865909948945,0.004455016925930977,0.006074709817767143,0.2930196225643158,0.685200572013855,0.0016787878703325987,0.000918592675589025,0.0053182910196483135,0.0002186539932154119,0.001757881953381002,MITOCHONDRION,0.685200572013855,MITOCHONDRION,0.0,0.0
Q14108,0.00020355691958684474,0.016732854768633842,0.007859867066144943,0.6804811954498291,0.05473418906331062,0.0005682992632500827,0.0008138675475493073,0.23795875906944275,0.0004647606401704252,0.00018260112847201526,LYSOSOME,0.6804811954498291,LYSOSOME,0.0,0.0
P30040,0.0017805416136980057,0.6793054342269897,0.005379360169172287,0.004597907420247793,0.0021372816991060972,0.0018592290580272675,0.283320814371109,0.018579140305519104,0.0011212874669581652,0.0019189672311767936,ER,0.6793054342269897,ER,0.0,0.0
P08183,0.029056036844849586,0.018957050517201424,0.0005787430563941598,0.02340385504066944,0.16850140690803528,0.07033912092447281,0.0060641951858997345,0.6748853921890259,0.006542170885950327,0.0016719972481951118,PM,0.6748853921890259,PM,0.0,0.0
Q8NBJ4-2,0.0012379948748275638,0.12609845399856567,0.6713876128196716,0.00025122551596723497,0.001899849739857018,0.0009597461321391165,0.0075303646735847,0.0029487109277397394,0.031588971614837646,0.1560971438884735,GA,0.6713876128196716,GA,0.0,0.0
Q9BTZ2,0.0016069515841081738,0.2869778871536255,0.0013162432005628943,0.0018219012999907136,0.00047704463941045105,0.0009074493427760899,0.6654052138328552,0.03862011432647705,0.0006307128351181746,0.002236410276964307,PEROXISOME,0.6654052138328552,PEROXISOME,0.0,0.0
P21399,0.6613891124725342,0.0025078479666262865,0.0016365828923881054,0.0030244928784668446,0.018966225907206535,0.03979003056883812,0.018465140834450722,0.033319588750600815,0.21849708259105682,0.0024038299452513456,CYTOSOL,0.6613891124725342,CYTOSOL,0.0,0.0
Q96CM8-3,0.013529428280889988,0.0003574262373149395,0.0022522432263940573,0.014439087361097336,0.6517094969749451,0.016852909699082375,0.0010579735971987247,0.2913617193698883,0.006368403322994709,0.0020712753757834435,MITOCHONDRION,0.6517094969749451,MITOCHONDRION,0.0,0.0
Q96JJ7,0.0007485874812118709,0.6511462926864624,0.0016217550728470087,0.0008173409732989967,0.0005758837214671075,0.0008261013426817954,0.33315494656562805,0.009980034083127975,0.00042088437476195395,0.0007081149960868061,ER,0.6511462926864624,ER,0.0,0.0
P51572,0.0023713582195341587,0.6450380086898804,0.0065743098966777325,0.0021935044787824154,0.002085315063595772,0.003220086684450507,0.31469354033470154,0.018410565331578255,0.0016938300104811788,0.003719570115208626,ER,0.6450380086898804,ER,0.0,0.0
Q96S52,0.01756981573998928,0.6218882203102112,0.009709907695651054,0.016115084290504456,0.005150316748768091,0.010666790418326855,0.12486550211906433,0.1792834997177124,0.007217690348625183,0.007533241529017687,ER,0.6218882203102112,ER,0.0,0.0
P04066,0.02009143866598606,0.003152614925056696,0.0005351211875677109,0.6030923128128052,0.3541257977485657,0.006415165029466152,0.005540194921195507,0.0037614768370985985,0.002426799153909087,0.0008590830839239061,LYSOSOME,0.6030923128128052,LYSOSOME,0.0,0.0
Q99575,0.007563626393675804,0.007524032145738602,0.0050517963245511055,0.0014549276093021035,0.010832689702510834,0.5867943167686462,0.015818674117326736,0.0021415725350379944,0.11687131971120834,0.24594704806804657,NUCLEUS/CHROMATIN,0.5867943167686462,NUCLEUS/CHROMATIN,0.0,0.0
P48449,0.002224165014922619,0.5773137807846069,0.009021878242492676,0.0027039241977036,0.0020038133952766657,0.002722047036513686,0.37881234288215637,0.020556947216391563,0.0016275931848213077,0.0030134781263768673,ER,0.5773137807846069,ER,0.0,0.0
P49591,0.5713406801223755,0.0034923753701150417,0.002760239178314805,0.0038122881669551134,0.02197835221886635,0.05367934703826904,0.02357645146548748,0.03970826044678688,0.27597564458847046,0.003676444524899125,CYTOSOL,0.5713406801223755,CYTOSOL,0.0,0.0
P16219,0.008482355624437332,0.00036791281308978796,0.0026299874298274517,0.04459827393293381,0.5644327402114868,0.008383229374885559,0.0008775571477599442,0.36480003595352173,0.004119104240089655,0.001308821956627071,MITOCHONDRION,0.5644327402114868,MITOCHONDRION,0.0,0.0
Q9BRD0,0.00010504742385819554,0.0003758074308279902,0.0027644671499729156,0.0001416620216332376,0.0016842519398778677,0.4388831853866577,0.006696617230772972,0.0026691581588238478,0.015129845589399338,0.5315499305725098,NUCLEUS/CHROMATIN,0.5315499305725098,RIBOSOME,0.0017482517482517483,0.0017271157167530224
P07711,0.004182862117886543,0.0006049589719623327,0.003884335746988654,0.5281845331192017,0.19475552439689636,0.003066331148147583,0.0011632487876340747,0.2611275911331177,0.002383808372542262,0.0006467759376391768,LYSOSOME,0.5281845331192017,LYSOSOME,0.0017452006980802793,0.0017271157167530224
Q9H173,0.006027387920767069,0.5265862345695496,0.030096571892499924,0.023548085242509842,0.008621097542345524,0.007722874172031879,0.08150336891412735,0.29193928837776184,0.008099699392914772,0.01585538499057293,ER,0.5265862345695496,ER,0.0017421602787456446,0.0017271157167530224
Q14554,0.000724931713193655,0.507197380065918,0.0031376746483147144,0.005784729961305857,0.0014164055464789271,0.0012278478825464845,0.014968502335250378,0.4632958173751831,0.0007774856640025973,0.0014692702097818255,ER,0.507197380065918,ER,0.0017391304347826088,0.0017271157167530224
Q9Y2J2-2,0.05137377604842186,0.07343777269124985,0.0008679762249812484,0.08406427502632141,0.17264404892921448,0.08492878079414368,0.020742688328027725,0.4999762773513794,0.009262586012482643,0.002701731165871024,PM,0.4999762773513794,PM,0.001736111111111111,0.0017271157167530224
P15170-2,0.4511450529098511,0.008427186869084835,0.007292483933269978,0.009334636852145195,0.033414628356695175,0.08399168401956558,0.03447996824979782,0.04946120083332062,0.3135036528110504,0.008949476294219494,CYTOSOL,0.4511450529098511,CYTOSOL,0.0017331022530329288,0.0017271157167530224
Q92896-3,0.004417529329657555,0.3860075771808624,0.4207199811935425,0.0028267845045775175,0.0064071607775986195,0.005239253863692284,0.02294326201081276,0.018229616805911064,0.04103865474462509,0.0921703353524208,GA,0.4207199811935425,GA,0.0017301038062283738,0.0017271157167530224
O43826,0.05263719707727432,0.32821232080459595,0.015880849212408066,0.0391392856836319,0.055345337837934494,0.08549066632986069,0.05556122586131096,0.2975862920284271,0.043056923896074295,0.02708986960351467,ER,0.32821232080459595,ER,0.0017271157167530224,0.0017271157167530224
